Oviedo,Queue,RD,Newton
4.361133152271735e-6,4.410795259691625e-6,4.403239972565457e-6,
4.360153623577123e-6,4.410795256237582e-6,4.403163878457298e-6,
4.35917382541414e-6,4.410795071986762e-6,4.403088508082509e-6,
4.3581938236704005e-6,4.410794998048918e-6,4.403013782643735e-6,
4.357213595756549e-6,4.410794960992818e-6,4.402939782191235e-6,
4.356233075954148e-6,4.410794937033202e-6,4.4028664337934966e-6,
4.355252457369274e-6,4.4107949315073275e-6,4.402793723241077e-6,
4.354271523553685e-6,4.410794876001276e-6,4.402721610371399e-6,
4.353290430113871e-6,4.410794875569578e-6,4.402650164707134e-6,
4.352309109443832e-6,4.410794858030922e-6,4.402579296164976e-6,
4.351327494481689e-6,4.410794801700551e-6,4.4025089836337465e-6,
4.350345777690902e-6,4.410794778191637e-6,4.402439262419708e-6,
4.3493637025514355e-6,4.410794774265208e-6,4.402370131673581e-6,
4.348381511911422e-6,4.410794718440027e-6,4.402301492959414e-6,
4.347399044903541e-6,4.410794718316839e-6,4.402233400093115e-6,
4.346416328838672e-6,4.410794681989365e-6,4.402165789926261e-6,
4.345433464257372e-6,4.410794681631599e-6,4.402098723886391e-6,
4.344450286695291e-6,4.4107946354799665e-6,4.402032126090703e-6,
4.343466991534757e-6,4.410794609736215e-6,4.401966072236504e-6,
4.342483416362193e-6,4.410794606763674e-6,4.401900485745124e-6,
4.3414995896568715e-6,4.410794525403256e-6,4.401835353267671e-6,
4.340515613109772e-6,4.410794522715907e-6,4.401770646352384e-6,
4.339531322822505e-6,4.410794448316211e-6,4.401706429173071e-6,
4.338546915740431e-6,4.410794368211353e-6,4.401642599587401e-6,
4.3375622709562844e-6,4.410794364116218e-6,4.401579252657201e-6,
4.336577323293324e-6,4.41079427164184e-6,4.401516269130473e-6,
4.335592275417835e-6,4.410794261428642e-6,4.401453740592565e-6,
4.334606867600472e-6,4.4107942430801816e-6,4.40139163204878e-6,
4.33362139002258e-6,4.4107941581543865e-6,4.40132989982778e-6,
4.332635620546284e-6,4.410794041211253e-6,4.40126856742271e-6,
4.331649591493476e-6,4.410794031902639e-6,4.401207622411402e-6,
4.3306634125831785e-6,4.410794022107484e-6,4.4011469840407e-6,
4.329676969842765e-6,4.410794008292603e-6,4.401086636253313e-6,
4.328690363069994e-6,4.410793978998755e-6,4.401026647366478e-6,
4.327703463485368e-6,4.410793978929059e-6,4.400967129005977e-6,
4.326716301777839e-6,4.410793935978154e-6,4.4009079681501796e-6,
4.325728994339294e-6,4.410793916151852e-6,4.400849154879053e-6,
4.324741412976151e-6,4.410793887285821e-6,4.400790676569544e-6,
4.323753666144506e-6,4.410793887042903e-6,4.4007325340481e-6,
4.322765674135751e-6,4.4107938863443725e-6,4.400674679008255e-6,
4.321777416933633e-6,4.410793886010953e-6,4.400617180113957e-6,
4.320789012934729e-6,4.410793885533502e-6,4.400559968116153e-6,
4.319800293715871e-6,4.410793846656342e-6,4.4005030639550934e-6,
4.318811453155683e-6,4.410793805937696e-6,4.400446459604684e-6,
4.317822363818707e-6,4.410793797126803e-6,4.400390141427568e-6,
4.3168330068773495e-6,4.410793797034643e-6,4.40033412240228e-6,
4.315843548107299e-6,4.410793739822258e-6,4.400278382476613e-6,
4.314853768326268e-6,4.410793677821485e-6,4.4002229236295726e-6,
4.313863823718909e-6,4.410793668870169e-6,4.400167803967924e-6,
4.31287358082096e-6,4.4107936669535455e-6,4.400112944722252e-6,
